Caloric Value,Fat,Saturated Fats,Carbohydrates,Sugars,Protein,Dietary Fiber,Cholesterol,Sodium,Calcium,Magnesium,Potassium,Iron,Zinc,Phosphorus,Vitamin A,Vitamin C,Vitamin D,Vitamin E,Water
546,25.28777171,9.146804621,60.49170725,17.96192063,50.30551011,19.10913577,15.10485809,2494.526073,334.005342,356.0955688,2240.924224,10.75595825,5.33871101,1205.006917,1359.066268,215.0402536,5.010408121,9.071966435,98.77439545
680,10.09571206,20.55580273,38.53473842,52.43824828,73.24146166,23.74768747,15.82957736,2361.235202,1038.592147,358.6340692,1514.947218,16.27158917,5.088797369,143.6989845,202.4566104,259.1840568,13.16820707,18.2164408,58.02307571
346,49.31785395,2.922756313,201.4877887,76.60437887,28.49733,36.41414986,207.6033768,867.3542867,244.1315067,140.9683822,666.2309459,7.554482082,11.72292877,1453.61177,1193.14109,243.609399,21.1039887,13.97844663,20.17951809
175,42.75041389,22.47559975,231.668072,131.2591562,65.85844244,33.17974475,137.3786983,2825.5965,1032.034314,249.8772041,3453.001111,10.72296705,1.25504989,837.2329196,376.9268849,142.6305569,40.79324054,18.14322302,84.54462083
253,10.60982065,14.14221703,86.86346421,74.53844047,68.32704551,35.72951711,67.95648781,416.8202322,65.21313484,371.4939492,2890.886631,13.57918285,0.685913918,524.5934365,606.6351895,24.2936276,84.72874295,35.7078784,32.66680261
534,46.43788472,20.61514648,16.0740387,105.6365561,20.45647566,1.409820412,184.1910919,2631.644175,638.5475251,385.2028146,1057.022828,5.754069203,12.03539368,607.6164976,2214.389787,306.4997949,35.28033903,19.02451188,79.95719333
185,44.14533629,11.85563883,33.82978357,148.929709,58.68310468,11.66570258,75.85743548,2914.273736,934.8589663,208.4940258,338.2335655,5.911694696,7.418622452,192.9674948,1226.600017,203.9149666,65.80749816,28.20790281,96.13963864
384,28.34771257,16.44586468,290.6794101,20.59187886,78.30455654,33.42253013,173.2895263,572.6028935,1125.014845,186.6016741,292.5268951,18.70155598,2.397776509,1485.08932,2628.134805,156.3493571,71.22211519,5.896661976,72.71159626
319,31.60739461,13.63366386,95.67898547,41.9349973,52.39508813,24.71547904,107.7626241,2180.094889,1095.582457,118.6907832,509.2857083,14.60892418,3.915706052,155.0087232,1342.119391,434.801111,59.03205305,40.44586697,63.64271449
168,22.95512167,18.55814852,233.0747129,59.79183526,6.149796094,1.260360308,247.065668,168.8422804,992.5686,383.9600305,2074.613184,11.75514019,14.02130732,1016.869972,4708.632775,375.9042208,36.36695485,19.12454266,51.43475581
146,7.464273747,2.959119569,191.152435,63.8523986,5.858654563,40.42023748,246.2088482,1245.997334,1071.420052,65.69757874,3257.795632,13.13054106,12.96279315,719.8302988,4539.125443,430.3051187,58.12828083,32.77817379,42.79688794
193,20.08387587,2.448450016,120.7624955,62.24214021,38.91778768,38.86766909,143.2051194,1573.035733,279.1026387,236.1335347,1788.927655,1.071339141,10.79188323,1428.482705,2877.349915,252.5415694,34.88429369,36.54409048,41.77042759
552,41.12840519,6.930477616,69.64930604,136.2340394,92.9884365,27.87253899,105.2457328,1762.903416,376.8119401,120.1946043,2966.01464,12.55300783,7.49226584,444.3996364,1836.677561,74.15631354,9.303500117,11.27338518,67.27354351
303,5.208441035,4.829072323,45.20206127,107.390864,26.72429406,4.256702963,108.767939,2811.014882,382.3138037,118.8132332,1616.014508,10.43542303,8.04469258,844.9215535,1967.619722,351.1485037,99.28759384,44.34907426,77.61458052
317,20.00746273,21.9228056,188.3537607,91.5778769,65.26455044,38.55923743,241.7143577,2033.139528,483.6120207,167.9377491,2509.184056,11.14211876,14.64104576,775.298692,2118.076187,110.9761522,13.59106291,31.19498833,71.06653625
573,22.91759121,6.261135697,234.6437964,47.09653496,26.09720772,29.6019658,98.45384484,1469.769956,502.3187709,399.529245,2588.367307,7.508764623,14.50367144,1084.013022,3665.138678,226.2025379,8.16249,22.00753195,27.85690911
531,29.18280213,24.42076614,196.7322335,123.7447672,35.55864902,39.31603888,62.71781211,2438.541357,676.2386234,31.43685967,691.4766001,2.088741005,3.621401164,195.2143247,2313.031078,41.85038658,87.97454417,9.934423995,54.45884621
440,46.39350274,9.085499003,163.7876186,143.3040162,85.56399851,37.83560263,25.40650256,2854.071822,233.8617279,235.6313091,1328.134601,4.270115055,12.26101621,371.304782,4297.976738,414.4011172,30.88163143,47.17274596,81.2476065
650,20.58556975,5.370829977,22.1658548,123.3585441,74.24183702,40.34710153,140.0079363,115.0951386,844.9336634,42.20314163,2266.827332,19.03952191,3.360018659,400.3907481,4726.064451,71.71091411,65.37940043,37.998342,52.81336704
388,20.61289409,19.95276417,290.8617455,1.233200674,14.06293134,26.38239525,144.6396297,2948.437753,242.7015202,70.2631237,340.3684678,8.469641464,3.596293429,1133.411057,1746.136152,452.5177785,33.57156724,11.19320357,58.29609518
353,38.18755616,16.80898661,241.6271156,95.82380416,45.72669199,7.875901391,252.2726131,304.0898102,406.8547544,181.4295473,1329.236638,9.600321539,10.303349,364.7941749,2847.402959,433.4729951,39.75397281,17.54782796,79.40224434
456,25.34980734,12.95669719,94.91839064,8.619171835,7.771127546,33.8867162,66.37160893,2452.440999,628.8469002,209.0794512,1918.318185,1.527840902,6.37251593,902.8884694,565.7770305,237.6455546,26.94918423,40.67403865,69.51387756
122,15.10721703,14.32872522,294.1913955,39.38347583,50.68456393,31.40321547,114.2973821,876.98752,965.9066458,110.9290393,3487.163276,1.232541476,14.0073939,401.3413487,1082.298334,374.7404201,34.96135657,35.0882055,46.84104288
621,25.35977823,18.26084268,184.545661,9.869180352,67.93123111,37.37040617,242.5217217,439.9299904,900.3896182,133.418281,1713.414113,14.48503822,1.790641156,1306.27493,2125.982257,313.5280862,41.65933966,38.52343034,90.58714401
199,11.33856592,6.482913792,178.9025709,90.96552249,16.25774924,9.324169296,247.0870832,1347.574137,792.3645099,43.9171379,2874.592974,10.99284595,7.917121792,1419.059636,1110.393308,403.5070647,72.32119084,22.61885401,24.63103618
279,12.93741439,24.91201399,226.941222,103.3018971,32.4440692,10.5537848,115.3833228,1949.671909,229.1392497,128.2557157,1569.028769,10.41976669,13.81856219,825.8901649,4395.146405,221.5844994,51.64208323,36.10733687,99.59648037
322,27.42654977,24.39503589,245.4132385,18.05865807,42.79447942,44.63006634,137.737207,1173.807943,679.1021475,386.9577914,2807.728457,5.240928343,13.60964808,593.2324379,875.6026547,395.0461573,94.4129565,19.93819242,20.69673206
541,23.85164523,16.60781647,200.3787961,58.19199357,92.35544734,37.74891212,90.98576725,210.9679544,150.5634771,378.4358789,2124.410326,15.02263927,2.769673595,427.680885,2332.738026,236.6038404,5.14615899,11.35188293,11.3454974
424,46.16806555,5.789018822,47.14776645,68.97923983,99.35922647,45.50319595,279.7664635,1818.410362,483.9676533,140.6025332,3114.424501,3.780613293,5.816246651,169.6934021,3067.926278,471.073236,50.80376394,32.00117471,90.1017011
615,21.30772546,17.32547782,108.0975767,55.98890024,9.266573405,38.17705074,35.59312972,2712.089665,525.5440098,232.6330351,1497.204678,4.203727501,9.477260301,475.9001067,3490.13315,248.3223294,58.83825409,48.82468235,32.04581575
115,31.12647576,2.732761816,279.1442557,19.03272507,77.29575273,30.26060999,280.1248269,1180.48533,95.78315536,364.7422025,2154.635027,9.483887341,2.811225829,1015.930092,1977.039912,236.6834432,92.09950162,16.2194476,75.67296647
435,33.45189296,1.735660053,75.13852743,63.42322074,40.31378631,33.05250411,205.1599356,688.181694,365.0863144,12.41169083,2242.063514,6.082457311,14.53632149,847.0637038,4358.585437,394.6852122,5.866693839,23.58751002,82.99138374
357,5.589250546,7.184389324,117.9284369,112.9255291,42.28352769,44.56726827,159.4716458,1355.603171,1148.996887,326.1665924,1519.102002,5.325528134,13.76386527,1421.65779,2884.76384,412.573069,57.77645891,34.02606718,87.30877519
596,34.85918174,12.10295096,135.3022961,11.58014202,76.65517247,29.36153097,9.797718235,192.6699976,1146.677499,379.8641256,590.6609485,13.08213407,2.920777596,654.7881675,2253.588124,281.699666,85.50936292,27.53380782,99.24348121
259,13.01161851,21.83854013,137.427447,12.9468221,92.25051105,31.98717489,142.6788575,2470.438374,455.1761124,45.61703639,418.1019835,13.19394903,2.256754188,1071.408679,429.4791069,98.10092861,24.95084508,42.32796199,36.4635739
574,48.24816429,18.45205767,187.7524789,53.86092248,95.33821648,8.667359084,122.3244315,2487.705392,99.56512529,72.96459755,156.683272,16.57808286,1.738423001,785.0518465,2376.978395,239.2015332,87.7529425,38.32539262,73.92190077
479,11.68982275,18.82495651,283.4919929,141.317131,59.82664567,24.22213979,48.36564359,1784.601367,255.9591802,384.6910581,3070.016498,8.645317056,13.68693313,817.6067023,4121.60562,484.3555264,2.885297518,3.856562989,20.38598725
644,23.65808557,11.21184003,79.80088643,100.6173244,38.92651013,36.10345849,196.9228811,1091.653522,501.0504624,219.640656,904.0147016,1.925159275,3.307545242,474.8840404,3111.250989,378.9632346,73.51300828,49.92264046,46.61283622
526,8.840735064,9.302439821,45.23539913,102.1218235,79.81716316,14.27619222,291.3452722,2409.360925,1139.946653,15.53668744,819.1229476,5.836494506,6.536131464,736.9310876,4177.596023,407.4696759,93.3782089,37.86772023,86.3174524
367,49.85934133,9.904930312,67.26644206,54.92607863,28.84513141,10.91045485,168.6566433,1686.326723,212.3789231,110.4764795,2602.520361,19.61010653,7.008344802,759.0989958,2520.657186,26.08449442,66.0625685,43.3312625,43.08922415
676,27.59877546,24.70358953,267.2082211,89.45545789,58.58703274,16.3775136,214.4259829,2486.50031,928.0432202,185.478033,1188.054784,12.12704222,9.185660141,1089.29953,680.462355,239.2511367,44.46389515,32.90868789,63.19858425
516,31.79232578,1.962620594,197.2851357,2.50954642,39.06495384,12.83353077,20.53513577,1912.803438,174.9849203,280.2344753,1820.551954,14.33987315,1.540162484,1416.895999,166.8352446,326.8443555,5.443220631,42.95797127,55.33960994
267,8.018441482,21.80875591,92.91296888,95.77831092,67.379952,11.53071921,125.3000987,2363.996146,1178.446214,295.9325475,652.537622,0.643477678,3.787999952,561.0497885,1585.775779,416.716015,92.09126752,6.506765772,68.1356378
142,38.74822117,14.88820981,246.6246123,137.0797552,27.83789672,21.8176913,34.90754555,1815.76083,488.858974,398.21439,3363.135453,10.60501178,14.00661061,159.080656,3520.15331,34.14409026,47.55932605,18.03915394,97.56049504
655,14.44575169,11.52677006,259.7972989,92.27344678,23.20132984,45.48408718,183.8387507,1271.716151,941.5197197,122.1293678,2995.37676,1.231808822,13.67194656,794.8131757,3972.273529,427.695054,3.870677689,43.94462624,15.01619739
384,45.41244302,18.40618385,255.4891582,131.1810904,92.23271323,25.84592269,281.5446475,2875.940287,443.9797452,219.9058397,3036.884718,11.59998914,11.82871439,862.245865,1549.18889,278.716459,69.29228606,10.88110535,61.65653658
496,14.23128382,12.68005459,276.4886948,108.8719853,14.67134988,10.20809866,198.5333197,1646.285783,771.8192087,217.9961837,1483.030745,18.45503157,0.781318061,335.8167716,2528.704212,106.6838456,48.7018881,4.83386283,87.67259013
111,13.58094743,21.96215771,83.14989585,18.96320404,53.06600123,4.7716118,23.04091449,1835.01408,270.8184975,168.2016512,2692.028127,19.38417304,5.241598143,1164.650449,2163.482632,165.4550561,13.31018643,39.61782806,53.32444406
401,6.644735053,22.61684474,228.9621593,135.4655428,25.98101438,35.11165111,106.3998615,700.4385363,217.9241722,75.9731386,589.1789283,11.04077717,9.605401662,1478.900752,2111.561643,148.1454804,22.21290912,41.93882163,17.06744673
352,26.24301253,11.12130224,143.5564542,10.90013281,8.698346516,19.75713946,165.1990138,1895.669829,1128.773761,391.2080596,129.3046088,9.434993702,4.490258071,1424.084604,1233.608695,270.1209268,7.384577365,8.969958691,60.44854172
598,30.417851,7.643867134,254.1795803,80.56115341,8.421787738,41.26971638,120.9623268,1736.242566,1105.29437,342.7937028,167.9079708,18.92783334,13.68900708,375.9484544,768.2184146,35.32598316,57.85506043,42.86295316,39.88665017
134,7.956888774,15.21640789,221.2622964,22.17843145,21.64606835,33.31602766,250.0932031,595.2732739,1070.589281,204.349881,2094.445907,13.63539172,9.691397197,1325.508536,1063.773935,87.68271766,62.58091845,34.65162198,23.94476068
189,39.89874275,22.89672029,235.1697595,2.744284999,87.34318368,40.01583108,244.4013014,225.7819372,769.2484677,245.2657148,1648.342678,1.765535951,1.542647401,1086.291091,371.1286971,408.2195913,51.06848754,26.48405148,86.4131062
517,25.39799756,6.055892536,200.2869329,63.88310476,31.83548068,14.32535593,183.549306,1832.859993,979.5084429,98.63181089,1861.252186,9.581648765,13.68058104,735.3851893,1070.840635,74.97595547,81.89311117,41.68225945,56.94395617
214,28.59756212,15.95119801,61.45434315,44.96106544,95.2936212,34.9255872,112.0373835,2302.892195,129.3924774,222.0769575,125.3746774,5.18477786,14.38761654,856.8553921,145.0843984,124.364172,86.23987331,21.54321322,93.99487711
295,24.83432361,16.15744528,168.0578065,73.41407358,60.25411783,13.93903725,76.60091213,1594.034044,435.0073982,281.0383519,1537.134507,9.661184268,1.626830067,1289.440245,3173.566163,232.1515967,61.94681527,10.50570385,82.54148541
600,23.03433774,18.59471254,295.5542245,87.00278312,46.47834803,47.01435549,31.76229546,718.9792447,410.7585935,210.9151411,2541.431748,9.381578654,8.219223405,772.1889155,1650.239496,263.3892352,2.262891491,14.95778115,72.36746144
592,30.18381491,4.157624443,281.8425393,7.517121774,60.10843929,32.1823398,106.469305,2016.239831,780.9921202,396.2112165,1605.158587,11.85182365,4.898782092,622.4903167,4868.409086,384.169135,69.82773592,25.7530369,10.4522953
174,11.98581107,18.17979915,22.52038338,19.32749097,54.0863466,16.90107821,123.9517552,286.3118935,459.3514395,248.4232459,2589.545301,7.457024562,6.196166609,790.5464902,1049.213549,229.1928891,42.38192248,27.03520884,48.5041111
512,13.18676587,22.8167805,57.79629656,84.23771707,77.08374411,14.20608125,202.7468775,1353.409429,220.7827989,154.6797479,892.2644789,3.703273764,3.10494266,910.7817256,1794.559995,397.0336643,56.99019084,40.4734605,27.77376535
475,43.78035295,5.312394613,48.2013443,52.13193562,31.83712627,10.35540267,197.4479473,531.9319373,735.9371367,311.1392908,2864.682815,10.32252897,8.882045479,364.7087153,1853.421677,312.9896905,65.2589796,39.77628346,91.97181199
519,47.5751958,6.701039798,220.5341739,109.6468496,38.5397872,35.03740699,21.03244189,594.1542006,986.5415088,76.48037952,2100.666218,16.68895624,14.39070062,1361.270822,141.4123307,65.41887232,35.67342482,29.4869613,25.71255862
376,21.79891923,24.31348226,247.1577457,98.19145564,89.93895874,11.71706504,118.5777946,646.76715,489.4420186,159.9611673,816.5945381,13.44823845,7.794552704,1043.861728,4212.11897,86.60240481,91.79275201,39.25848868,35.74540465
493,17.18351029,5.343446865,71.91829623,126.9950501,94.91336875,30.16986003,54.53366017,1190.785818,202.1090224,145.3139906,904.8496179,7.098173386,1.70226143,986.5764843,256.7728547,224.1465255,14.26351181,10.39689946,56.5153091
556,33.97997945,21.50524224,156.697281,104.1814312,89.79303161,13.96711632,47.0438116,200.8931066,276.1914269,178.4047671,2235.30358,18.74269894,9.490019335,239.2947167,4706.88119,204.4758026,67.47966892,3.453161828,33.70272571
291,23.3930377,12.81466855,253.8038781,65.05973053,44.84755943,33.43647829,248.1906449,1223.490651,323.1058009,314.8941321,2921.794617,18.28804764,5.43323342,945.8435134,4471.16432,374.3366921,1.431598416,43.80805731,28.88782096
198,6.142386005,6.933545786,222.512448,101.2720267,79.13472279,40.9320467,12.57456501,1559.536969,394.8822319,198.8274825,1513.134459,4.582293788,12.91091525,269.3449271,2724.057389,294.5611985,92.54045944,4.702170194,63.91893926
647,12.02686688,21.89799763,167.2487896,42.03179496,50.25189466,39.12323691,125.7548628,1475.718141,789.2143311,319.6656356,978.221459,1.26864291,6.802833151,210.1767453,2763.618317,200.1852097,12.13790919,13.08773306,18.00365705
195,37.2187503,11.68732612,181.2008302,46.64071132,52.26628595,38.28171522,50.46109673,1179.213096,741.0873072,234.8306722,3047.839463,14.95551981,3.29617433,838.2352539,3303.511822,93.67253889,10.39353878,35.07062853,15.23509828
289,34.65157739,13.35561649,157.4245586,118.5587888,24.44461036,10.19839788,263.7990647,2525.482494,850.4918408,143.4070795,2375.512192,16.6384001,3.271031529,663.8997477,1996.545058,121.1501801,33.96775567,21.06294894,43.50207657
136,6.219319663,9.621600866,96.28905088,67.51650794,61.15737881,5.330862402,167.112154,478.7137426,466.8772822,325.89171,1623.490657,19.37335904,11.64708062,924.3343782,3271.389189,291.995499,37.98306232,43.93938453,74.85980091
468,14.98874729,15.23082043,173.8563779,119.9586707,22.68291029,35.2484926,69.41419091,1541.805394,997.5972997,102.9329715,1758.860664,17.85180968,4.351020175,224.9110353,319.3651046,217.4850144,22.21570716,15.60100994,59.93260824
624,15.39836585,4.924572942,209.7767376,123.5409337,36.49864641,19.04901348,150.7281861,233.02218,284.7008103,97.50936212,794.471991,12.21042798,11.62488422,703.376288,364.833374,262.3144793,58.92704443,1.581695987,48.05888216
378,35.23517346,10.38595688,263.2636456,128.7767883,86.22786915,22.18496509,219.4459079,259.9092527,589.3968596,206.7561404,2231.128942,10.83602061,3.485366006,344.7014011,2340.429056,93.6319433,44.84849571,15.73212639,60.91764078
316,5.886974199,24.26589574,194.5244927,137.5786501,24.67220188,2.526305547,287.4354027,1742.904257,971.0795298,111.7312059,1319.724536,1.0429005,5.164452346,1481.94012,2793.149275,334.8240636,4.383383315,29.32567741,42.89063362
372,9.684886189,7.195202385,230.7252457,65.21679786,11.76003709,13.71924601,66.13380127,1719.754353,257.1824449,13.54394363,3485.193601,5.309800713,7.2495611,885.6102974,4450.306438,427.743983,32.64555416,19.42098039,94.25317019
161,40.99622384,16.76167995,56.42077414,48.51115593,11.5557213,2.65014379,265.8545316,2640.198863,176.3425808,262.8360356,1732.623952,9.462487659,14.17633982,1062.411605,612.8371061,136.3903583,81.23285844,27.20876503,14.94144018
695,13.03450979,8.804561541,143.8516676,87.74761324,94.37452945,44.08010286,280.2912343,1695.727343,1066.236563,209.3265904,1752.011061,12.75582605,14.01010566,555.585593,4130.974843,250.8419707,69.28045195,43.95330782,70.60523311
441,34.37357485,19.56335502,12.70616975,56.30469109,53.15744161,12.92643748,274.9261634,2881.38351,444.3691122,183.7519477,2023.896077,11.36641075,3.499642194,232.6344807,1129.231953,488.0083912,72.7622145,45.71176766,90.21543983
496,15.71822515,4.140967857,81.53687071,90.56005085,43.89414682,28.30952131,190.6243071,193.6498028,836.4506436,387.1177207,3216.970411,14.9814018,5.694176098,1466.219208,2031.009878,173.2884529,70.11357548,14.03272917,82.34962379
118,9.474862674,24.27570508,220.6738974,106.1322935,82.0334652,2.909986712,188.9461963,339.1226701,79.1508949,232.7676817,2822.78154,5.955455152,2.666291133,500.7626495,1651.351931,301.572709,31.78632912,23.64488319,26.56369313
276,15.94274859,11.89094899,297.6248859,103.5723478,84.40346315,33.67552217,120.96319,179.9942916,843.5539217,346.7383153,1633.842237,11.51657585,7.89478365,693.3314592,2060.760837,54.1958931,10.86672829,27.90805675,36.63337141
495,37.50201193,6.66521112,38.76164888,56.80838017,36.55814815,16.82833994,225.7193647,596.5667085,413.5165083,64.38559212,2543.577504,2.218773746,7.178446985,1009.80949,837.4279406,306.9473512,27.97425122,47.50651039,74.53431448
544,43.50634106,2.763921936,126.4333516,25.86217005,70.89371546,44.99804016,159.3882055,1646.746827,114.1019816,231.9905206,2093.200696,8.56647771,13.56102236,134.5762168,2567.493365,53.91956892,83.34674472,49.93224864,17.58435033
332,42.35989391,5.074189722,242.0205809,65.14887143,78.25666751,44.51779126,203.2314214,1954.437935,751.2846758,348.5120544,1774.047966,15.12813624,13.98507798,1234.362783,4028.04869,480.0253633,98.06660898,12.53495519,83.06755298
175,22.87325883,13.47457477,69.17033404,22.24652747,67.19181525,16.9392403,128.5373712,184.4762159,326.9243885,237.4112453,753.8736275,14.02131664,6.06172717,851.209466,2263.516651,360.6746995,49.89085446,36.6220137,74.70162501
364,35.06383115,9.088076234,170.9746353,133.6244582,19.40153211,45.14708389,219.4489392,2840.614125,494.8283284,290.0255295,1677.383296,19.81753337,7.630200174,489.5040619,2504.006522,396.1982962,1.960335137,19.52352205,75.66459843
554,14.22429329,20.89320078,222.5906758,52.53574165,88.20889293,49.811726,247.3414553,2534.387861,142.6679341,155.0969914,935.7831959,5.918876957,13.49542561,186.2511794,4258.961168,355.0111368,14.8644364,1.397301647,19.02172332
483,18.19164786,11.34130057,188.6357806,24.01450234,56.21398251,41.44536754,43.93087698,925.0068224,219.2377388,46.05531164,3210.463309,10.21469133,12.19726321,327.4977817,3559.684762,298.9672277,32.88597696,1.453373599,74.59844903
663,45.33511183,6.969142542,64.52717304,4.791716226,31.83488051,42.39869604,249.8789147,277.7032142,392.6738208,188.5811151,1240.383166,6.925843069,0.553016514,1353.047402,2503.226602,230.4572627,58.27994951,23.56773437,71.18363127
605,5.585086558,15.81147968,113.0615249,97.22753556,45.39667762,13.20142807,162.0889595,551.166866,153.2234256,163.8469624,3337.697649,9.091760724,5.140863681,1060.433914,1362.708676,430.6029561,8.434270935,24.92841074,84.78302417
466,8.847883888,17.96265321,237.2996175,95.8984453,8.569253588,29.25841754,253.3997727,424.4860206,1097.450204,348.1534711,1912.387986,17.21052753,6.615726508,449.8624103,4436.14106,478.8494771,94.39237257,2.105915132,13.74363606
243,14.35488148,5.00900579,170.7256891,51.75002082,17.14734612,4.295539784,129.3905119,413.6871489,56.95409966,105.1581679,2247.250887,13.84207697,3.830886113,191.8410709,2927.399968,254.5277247,37.14328366,34.65944342,12.07996016
168,6.193949174,5.022861191,11.51658793,11.68507144,77.7269413,5.650978904,113.7121456,1579.756982,606.4392517,387.0263487,1945.997511,17.70760323,3.39378843,1066.861437,1183.62329,466.4521741,91.34583757,15.40616604,43.57063899
198,13.16459458,1.880114246,230.6873204,62.03470534,5.001105302,49.94573799,274.5182198,775.2499554,191.7345769,383.6738667,539.8940977,4.468466612,1.047875346,901.3708164,1418.686788,295.8331259,78.27165847,28.43476198,23.39094555
495,31.23687024,18.67364836,20.24029293,47.37140676,44.57375371,17.00532322,75.35078026,1106.512164,403.8309529,106.5763408,1377.792145,17.5305418,9.828861014,666.3273342,4035.352136,273.8082516,75.78828998,15.74503459,60.25460298
124,23.96410478,16.93130866,226.262797,101.8909753,54.6384672,37.66101169,253.2636976,2969.040733,1114.968494,145.7402626,437.0967817,1.665364346,4.306399212,609.0560289,316.3132542,232.6965391,61.0652384,9.189581429,92.56140114
568,45.170227,12.39114102,68.71936245,91.26110817,10.1902699,40.5265876,145.2061718,2068.727034,235.9487363,359.2667389,2218.04375,17.82768597,1.259034087,403.5399863,4961.251716,112.5510031,63.05159789,20.95151319,45.23317573
583,41.78496028,21.26009078,287.8413092,55.3244655,97.44242548,43.04314028,154.2286328,2849.492968,1160.707168,386.9826661,1619.372264,6.916938699,3.849200003,1037.455759,738.7232306,11.8226338,64.16232029,12.38139487,86.04553395
664,20.38178083,20.33608367,116.7028179,33.46599058,26.48190647,49.88378657,92.54048445,470.5418373,286.6635335,182.9412501,2745.148903,6.634458852,12.12775232,1458.935239,4000.735774,128.3380512,63.24341732,27.20524787,10.02167871
250,16.6740545,15.04850475,104.8101687,148.217359,33.89887837,12.83332778,171.9126602,1177.311451,902.8010247,135.1888478,849.5996354,10.48572725,12.84659313,346.0013442,2034.399052,259.7643541,55.81909491,10.74259798,25.16631791
243,22.08615837,21.83851073,53.1775346,68.64624156,33.87453866,2.977190516,97.56335888,1686.45882,678.6788546,215.1766652,659.5245987,18.84345866,7.504460555,935.963268,2511.859298,196.1803766,98.65498783,25.91189286,12.73811857
668,31.56327241,5.940189041,98.62522249,103.5528611,26.8895829,21.14838438,11.78082427,276.4362826,1067.150537,278.2299905,1481.529585,1.431736611,6.533024721,693.859078,4415.18783,229.7577617,73.49676618,8.711547229,39.53324625
138,17.06286384,3.686070866,264.2287209,21.94239217,5.140013098,7.373952822,81.5995816,62.3529587,687.0922438,116.655061,3250.390303,7.368504014,14.67887856,725.3642104,2123.264829,490.5176276,77.91769245,33.87776076,91.73706361
208,33.08670085,7.473990676,298.9369579,73.35286525,74.28775544,2.098868569,1.913713022,2027.781285,664.743102,297.2245381,2515.434171,17.20315378,3.408187564,455.8061922,2733.719393,181.6334616,87.37381869,37.94294654,18.72569112
141,23.42352435,2.370084546,116.8097638,5.102971261,96.85032248,18.66091453,293.5064361,1943.367575,274.7767004,30.14636927,1524.340324,8.22306231,3.622709601,1255.188826,341.5683458,231.5696403,22.34833651,6.409317478,64.57687991
285,29.84212314,13.74806867,140.097083,76.31281257,26.30788091,39.4031743,289.7241629,1261.826989,241.1637664,29.22485218,1858.725377,4.383559503,4.732074067,779.3578458,111.502622,75.42262016,9.29661175,23.92231819,50.63463452
497,24.62569381,23.47853662,219.4005721,144.6385937,67.98948322,28.74285387,118.5465892,1494.450024,1103.962524,160.652205,386.324238,8.783486536,3.004981115,860.7681931,1299.519378,33.49928889,48.80654922,4.472713332,94.46213911
322,18.25095918,1.944244976,266.9967763,58.24680023,75.48015106,16.32612147,218.5112563,1275.556852,427.0139287,147.8545449,3447.558048,8.018273779,6.000801174,526.6652779,3434.857155,389.9506622,51.89398887,30.31093983,21.02672283
232,47.68039881,3.930637936,181.9828569,6.810405874,85.60041101,33.06275827,103.7418295,120.8148823,477.8945932,133.096954,2365.784836,18.35061593,13.70709629,354.5318519,694.1979775,289.6347558,83.08899622,13.9558106,29.08250655
262,39.36226074,11.85277668,123.5424525,5.612412847,45.14977372,12.36889084,201.3279471,1039.346238,923.7972072,201.4977074,1070.373833,15.35772033,9.422543689,220.2745435,657.4335981,382.745355,44.93457435,26.85359839,12.65877718
314,11.30509291,23.41300042,129.6603338,58.81002723,33.77843604,1.704690858,241.6290129,572.3926534,439.6470048,135.0860971,2091.74854,10.34975334,6.473224955,1099.766797,2113.706979,83.43277145,57.51444953,26.35558946,49.05417247
334,44.08105892,8.587746519,211.7292625,24.84371553,35.90303773,38.45331594,284.0268734,340.3513578,1144.871814,84.9805882,472.2400446,19.77322605,14.04895652,374.7279944,3274.401489,290.1960979,53.18002291,46.29336296,35.00496096
687,26.93440392,13.17363541,10.93329645,4.479462353,72.69902664,31.56341116,120.0636828,2872.32528,898.6169343,130.6931241,3383.844674,9.57291186,1.202731371,1066.105496,3589.152762,134.2848124,4.782075592,27.90507791,88.29153405
108,45.25485021,1.997748617,189.6809079,113.6758285,82.59404932,38.3528286,234.9893949,1818.111189,737.043629,390.2126664,694.2689588,1.635637701,3.54900458,646.5270245,974.4083031,121.7502903,61.90627476,29.56692551,64.44467319
173,40.99348652,4.560236823,113.092973,69.31992832,22.25332694,2.907962818,79.77853519,2199.536038,1063.029435,170.3342326,2303.303081,5.614349275,8.705384774,682.0847214,489.9819221,15.64774689,82.97628529,20.68100316,65.26816642
591,24.1346077,24.67912295,240.3172261,44.09747102,40.23939577,42.01886176,297.0996911,980.3230426,107.0467946,183.437983,934.5451726,9.003374364,9.425513036,756.8484945,4707.945466,73.86695455,16.59255426,47.50490056,57.87196272
352,6.011118874,24.16284871,36.96728555,135.1123943,90.68431869,31.3567838,7.730879629,1209.784032,345.622096,234.8525461,2539.708701,3.559601171,1.073583845,614.7919114,1377.265275,161.5413746,59.83884166,39.08210956,18.26653035
329,17.09048117,1.118559542,180.5786574,18.30470507,81.63588437,28.60637218,181.058642,748.925782,584.7917844,393.5028997,2741.192649,18.97751996,6.34406199,240.8679681,4281.397838,67.27059269,59.7674439,14.98485922,50.05168154
618,29.37353966,23.84348285,149.4821381,143.4319055,98.56154826,31.60608836,197.8517945,336.0487293,311.0253204,104.2244978,2389.627078,15.45355351,9.91273249,533.484534,4331.108107,493.0706358,17.25431144,42.3662697,99.95546707
