,Unnamed: 0,food,Caloric Value,Fat,Saturated Fats,Monounsaturated Fats,Polyunsaturated Fats,Carbohydrates,Sugars,Protein,Dietary Fiber,Cholesterol,Sodium,Water,Vitamin A,Vitamin B1,Vitamin B11,Vitamin B12,Vitamin B2,Vitamin B3,Vitamin B5,Vitamin B6,Vitamin C,Vitamin D,Vitamin E,Vitamin K,Calcium,Copper,Iron,Magnesium,Manganese,Phosphorus,Potassium,Selenium,Zinc,Nutrition Density
852,852,white beans raw,673,1.7,0.4,0.1,0.7,121.7,4.3,47.2,30.7,0,0.051,22.9,0,0.9,0.8,0,0.3,1,1.5,0.6,0,0,0.4,0.03,484.8,2,21.1,383.8,3.6,608,3625.9,0.097,7.4,707.2
853,853,snap beans canned,66,0.4,0.1,0.027,0.2,15.4,0,3.5,6.6,0,0.09,415.6,0,0.1,0.036,0,0.2,0.9,0.5,0.1,14.9,0,0.6,0,105.4,0.3,4,57.1,1.5,83.4,403.9,0.057,0.9,150.2
854,854,navy beans canned,296,1.1,0.3,0.073,0.5,53.6,0.7,19.7,13.4,0,1.2,184.6,0,0.4,0.2,0,0.1,1.3,0.5,0.3,1.8,0,2,0.022,123.1,0.5,4.8,123.1,1,351.1,754.6,0.003,2,217.5
855,855,mung beans raw,718,2.4,0.7,0.3,0.8,129.6,13.7,49.4,33.7,0,0.085,18.7,0,1.3,1.3,0,0.5,4.7,4,0.8,9.9,0,1.1,0.009,273.2,1.9,14,391.2,2.1,759.7,2579.2,0.001,5.5,512.2
856,856,adzuki beans raw,648,1,0.4,0.034,0.2,123.9,0,39.1,25,0,0.06,26.5,0,0.9,1.2,0,0.4,5.2,2.9,0.7,0,0,0,0,130,2.2,9.8,250.2,3.4,750.6,2470.4,0.055,9.9,328.8
857,857,black turtle beans cooked,241,0.6,0.2,0.002,0.3,45,0.6,15.1,15.4,0,0.06,121.6,0,0,0.4,0.2,0,0.1,1,0.5,0.1,0,0,1.6,0.004,101.8,0.5,5.3,90.7,0.6,281.2,801.1,0.058,76.721
858,858,pink lentils raw,662,4.2,0.7,1,2.2,113.6,0,47.9,20.7,0,0.092,22.6,0,1,0.4,0,0.2,2.9,0.7,0.8,3.3,0,0,0,78.7,2.5,14.5,138.2,2.7,564.5,1109.8,0.03,7.5,282.9
859,859,yellow beans raw,676,5.1,1.3,0.4,2.2,119,0,43.1,49.2,0,0.046,21.8,0,1.4,0.8,0,0.6,4.8,1.4,0.9,0,0,0,0,325.4,1.3,13.7,435.1,2.5,956.5,2042.3,0.074,5.5,555.5
860,860,white beans cooked,249,0.6,0.2,0.044,0.3,44.9,0.6,17.4,11.3,0,0.045,112.9,0,0,0.2,0.1,0,0.05,0.3,0.4,0.2,0,0,1.7,0.029,161.1,0.5,6.6,112.8,1.1,202.3,1004.2,0.045,74.959
861,861,lentils raw,678,2,0.3,0.4,1,115.4,3.9,49.5,58.6,0,0.039,20,0,1.7,0.9,0,0.4,5,4.1,1,8.4,0,0.9,0.083,107.5,1,14.5,234.2,2.6,865.9,1833.6,0.048,9.2,355.9
862,862,cranberry beans cooked,241,0.8,0.2,0.088,0.4,43.3,0,16.5,17.7,0,0.4,114.4,0,0,0.4,0.4,0,0.1,0.9,0.4,0.1,0,0,0,0,88.5,0.4,3.7,88.5,0.7,239,685,0.09,78.8
863,863,chickpeas raw,728,12.1,1.3,2.7,5.4,121.3,21.4,38.6,34.8,0,0.005,23.1,0,1,1.1,0,0.4,3.1,3.2,1.1,8,0,1.6,0.004,210,1.7,12.5,230,4.4,732,1750,0.095,6.9,437.3
864,864,lentils cooked,230,0.8,0.1,0.1,0.3,39.9,3.6,17.9,15.6,0,0.016,137.9,0,0,0.3,0.4,0,0.1,2.1,1.3,0.4,3,0,0.2,0.077,37.6,0.5,6.6,71.3,1,356.4,730.6,0.01,75.118
865,865,baked beans canned,239,0.9,0.2,0.2,0.3,53.7,20.2,12.1,10.4,0,0.9,182.9,0,0.2,0.036,0,0.078,1.1,0.5,0.2,0,0,0.4,0.019,86.4,0.4,3,68.6,0.3,188,569,0.082,5.8,166.5
866,866,cranberry beans canned,216,0.7,0.2,0.083,0.3,39.3,0,14.4,16.4,0,0.9,201.7,0,0.1,0.2,0,0.1,1.3,0.4,0.1,2.1,0,0,0,88.4,0.4,4,83.2,0.5,223.6,676,0.079,2.2,165.3
867,867,black beans cooked,227,0.9,0.2,0.02,0.4,40.8,0,15.2,15,0,0.008,113.1,0,0.4,0.3,0,0.1,0.9,0.4,0.1,0,0,1.5,0.081,46.4,0.4,3.6,120.4,0.8,240.8,610.6,0.004,1.9,121.9
868,868,lima beans cooked,216,0.7,0.2,0.022,0.3,39.3,5.5,14.7,13.2,0,0.012,131.2,0,0,0.3,0.2,0,0.1,0.8,0.8,0.3,0,0,0.3,0.052,32,0.4,4.5,80.8,1,208.7,955,0.027,68.6
869,869,mungo beans raw,706,3.4,0.2,0.2,2.2,122.1,0,52.2,37.9,0,0.004,22.4,0,0.6,0.4,0,0.5,3,1.9,0.6,0,0,0,0,285.7,2,15.7,552.7,3.2,784.5,2034.8,0.015,6.9,517
870,870,pigeon peas raw,703,3.1,0.7,0.065,1.7,128.7,0,44.5,30.8,0,0.04,21.7,0,1.3,0.9,0,0.4,6.1,2.6,0.6,0,0,0,0,266.5,2.2,10.7,375.2,3.7,752.4,2853.6,0.022,5.7,484.3
871,871,fava beans canned,182,0.6,0.092,0.1,0.2,31.8,0,14,9.5,0,1.2,205.6,0,0.016,0.05,0,0.1,2.5,0.3,0.1,4.6,0,0,0,66.6,0.3,2.6,81.9,0.7,202.2,619.5,0.029,1.6,129.7
872,872,yellow snap beans raw,31,0.1,0.097,0.094,0.013,7.1,0,1.8,3.4,0,0.085,90.3,0,0.005,0.002,0,0.1,0.8,0.074,0.05,16.3,0,0,0,37,0.077,1,25,0.2,38,209,0.067,0.2,66.7
873,873,snap beans raw,31,0.2,0.051,0.016,0.1,7,3.3,1.8,2.7,0,0.025,90.3,0,0.02,0.061,0,0.1,0.7,0.2,0.1,12.2,0,0.4,0.066,37,0.093,1,25,0.2,38,211,0.003,0.2,61.9
874,874,yellow snap beans canned,36,0.2,0.076,0.064,0.1,8.4,0,1.9,3.6,0,0.6,227.2,0,0.097,0.071,0,0.1,0.5,0.3,0.087,8.2,0,0,0,57.6,0.2,2.2,31.2,0.8,45.6,235.2,0.056,0.5,82.1
875,875,pigeon peas cooked,203,0.6,0.1,0.05,0.3,39.1,0,11.4,11.3,0,0.036,115.2,0,0.2,0.2,0,0.02,1.3,0.5,0.081,0,0,0,0,72.2,0.5,1.9,77.3,0.8,199.9,645.1,0.01,1.5,136.5
876,876,catjang cowpeas raw,573,3.5,0.9,0.3,1.5,99.6,0,39.8,17.9,0,0.07,18.5,0,1.1,1.1,0,0.3,4.7,2.5,0.6,2.5,0,0,0,142,1.8,16.6,556.1,2.6,731.5,2296.3,0.002,10.2,321.9
877,877,navy beans cooked,255,1.1,0.2,0.3,0.9,47.4,0.7,15,19.1,0,0.4,116.1,0,0.4,0.3,0,0.1,1.2,0.5,0.3,0,0,0.08,0.002,125.6,0.4,4.3,96.5,1,262.1,708,0.012,1.9,212.5
878,878,mothbeans raw,672,3.2,0.7,0.3,1.5,120.6,0,45,0,0,0.001,19,0,1.1,1.3,0,0.2,5.5,3,0.7,7.8,0,0,0,294,1.3,21.3,746.8,3.6,958.4,2334.4,0.095,3.8,491.9
879,879,cowpeas cooked,81,0.4,0.037,0.039,0.2,14.5,2.3,5.4,4.6,0,0.037,49,0,0,0.1,0.1,0,0.015,0.3,0.3,0.025,0.3,0,0.2,0.033,16.8,0.2,1.8,37.1,0.3,109.2,194.6,0.012,25.166
880,880,mothbeans cooked,207,1,0.2,0.062,0.5,37.1,0,13.8,0,0,0.086,122.5,0,0.2,0.3,0,0.088,1.2,0.7,0.2,1.8,0,0,0,5.3,0.3,5.6,184.1,0.9,265.5,538.1,0.034,1,64.6
881,881,french beans cooked,228,1.3,0.1,0.046,0.8,42.5,0,12.5,16.6,0,0.003,117.8,0,0,0.2,0.1,0,0.1,1,0.4,0.2,2.1,0,0,0,111.5,0.2,1.9,99.1,0.7,180.5,654.9,0.041,73.3
882,882,lima beans raw,602,1.2,0.3,0.1,0.6,112.8,15.1,38.2,33.8,0,0.078,18.1,0,0.9,0.7,0,0.4,2.7,2.4,0.9,0,0,1.3,0.058,144.2,1.3,13.4,398.7,3,685.3,3068.7,0.087,5,343.6
883,883,winged beans raw,744,29.7,4.2,10.9,7.9,75.9,0,54,47.1,0,0.09,15.2,0,1.9,0.084,0,0.8,5.6,1.4,0.3,0,0,0,0,800.8,5.2,24.5,325.8,6.8,820.8,1778.1,0.058,8.2,1032
884,884,adzuki beans cooked,294,0.2,0.067,0.021,0.024,57,0,17.3,16.8,0,0.079,152.5,0,0,0.3,0.3,0,0.1,1.6,1,0.2,0,0,0,0,64.4,0.7,4.6,119.6,1.3,386.4,1223.6,0.022,92.2
885,885,black beans raw,662,2.8,0.7,0.2,1.2,121,4.1,41.9,30.1,0,0.065,21.4,0,1.7,0.9,0,0.4,3.8,1.7,0.6,0,0,0.4,0.026,238.6,1.6,9.7,331.7,2.1,682.9,2877,0.057,7.1,444.1
886,886,catjang cowpeas cooked,200,1.2,0.3,0.1,0.5,34.7,0,13.9,6.2,0,0.021,119.2,0,0,0.3,0.2,0,0.055,1.2,0.7,0.2,0.7,0,0,0,44.5,0.5,5.2,164.2,0.8,242.8,641.3,0.045,56.7
887,887,baby lima beans cooked,189,0.5,0.1,0.06,0.3,35,2.5,12,10.8,0,0.064,130.2,0,0,0.1,0.003,0,0.097,1.4,0.3,0.2,10.4,0,1.2,0.06,50.4,0.4,3.5,100.8,1.5,201.6,739.8,0.079,58.952
888,888,cowpeas raw,41,0.3,0.082,0.074,0.1,8.9,4.7,3.1,3.1,0,0.026,80.8,0,0.1,0.087,0,0.1,1.1,0.9,0.2,31,0,0.5,0.025,61.1,0.038,0.9,54.5,0.3,61.1,202.1,0.066,0.3,108.4
889,889,shellie beans canned,74,0.5,0.034,0.07,0.3,15.2,1.5,4.3,8.3,0,0.8,222.2,0,0,0.06,0.008,0,0.1,0.5,0.3,0.1,7.6,0,0.048,0.051,71.1,0.2,2.4,36.8,0.9,73.5,267.1,0.094,28.668
890,890,yardlong beans raw,579,2.2,0.6,0.2,0.9,103.4,0,40.6,18.4,0,0.057,14.1,0,1.5,1.1,0,0.4,3.6,2.6,0.6,2.7,0,0,0,230.5,1.5,14.4,564.5,2.7,933.5,1932.2,0.054,5.8,412.2
891,891,pinto beans canned,197,1.3,0.3,0.3,0.5,36.4,2.4,11,11,0,0.6,187.7,0,0.1,0.03,0,0.063,0.6,0.3,0.2,1.7,0,1.4,0.09,112.8,0.4,3.5,79.2,0.8,220.8,662.4,0,1.3,177.7
892,892,chickpeas cooked,269,4.2,0.4,1,1.9,45,7.9,14.5,12.5,0,0.08,98.7,0,0.2,0.3,0,0.1,0.9,0.5,0.2,2.1,0,0.6,0.024,80.4,0.6,4.7,78.7,1.7,275.5,477.2,0.031,2.5,163.4
893,893,cranberry beans raw,653,2.4,0.6,0.2,1,117.1,0,44.9,48.2,0,0.014,24.2,0,1.5,1.2,0,0.4,2.8,1.5,0.6,0,0,0,0,247.7,1.5,9.8,304.2,1.8,725.4,2597.4,0.041,7.1,470.1
894,894,mungo beans cooked,189,1,0.065,0.001,0.6,33,3.6,13.6,11.5,0,0.083,130.5,0,0.3,0.2,0,0.1,2.7,0.8,0.1,1.8,0,0.3,0.092,95.4,0.3,3.2,113.4,0.7,280.8,415.8,0.042,1.5,159.5
895,895,tamarinds,5,0.013,0.023,0.038,0.036,1.3,0.8,0.057,0.1,0,0.007,0.6,0,0,0.084,0.062,0,0.012,0.04,0.078,0.058,0.09,0,0.053,0.03,1.5,0.032,0.005,1.8,0,2.3,12.6,0.009,1.708
896,896,yellow snap beans cooked,44,0.4,0.037,0.065,0.2,9.9,4.5,2.4,4.1,0,0.096,111.5,0,0,0.094,0.063,0,0.1,0.8,0.083,0.062,12.1,0,0.6,0.025,57.5,0.1,1.6,31.3,0.4,48.8,373.8,0.037,17.003
897,897,yardlong beans cooked,202,0.8,0.2,0.027,0.3,36.1,0,14.2,6.5,0,0.059,117.6,0,0,0.4,0.2,0,0.1,0.9,0.7,0.2,0.7,0,0,0,71.8,0.4,4.5,167.6,0.8,309.5,538.7,0.012,58.2
898,898,bacon beef steak,146,12.5,4.5,6.2,1.2,0.2,0.2,8.2,0,28.9,0.4,6.1,0,0.2,0.077,0.054,0.09,1.4,0.3,0.1,0,0,0,0.091,4,0.039,0.5,4.8,0.064,40.2,109,0.02,0.9,25.4
899,899,lamb foreshank raw,912,60.7,26.4,24.9,4.8,0,0,85.8,0,326.6,0.3,304,0,0.5,0.014,0.013,0.9,24.8,3.1,0.7,0,0,1.1,0,49.9,0.5,7.6,99.8,0.072,771.1,970.7,0.095,23.7,204
900,900,bacon,106,10.2,0,0,0,0.2,0.2,3.3,0,0,0.1,11.7,0,0,0,0.069,0,0,0,0,0,0,0.1,0,1,0.08,0.1,3.1,0.077,46.8,131.6,0,0.3,14.8
901,901,lamb rib cooked,915,76,32.6,31.9,5.5,0,0,53.9,0,247.4,0.2,122.1,0,0.2,0.084,0.082,0.5,17.2,1.6,0.3,0,0,0.3,0,56.1,0.3,4.1,51,0.001,423.3,691.1,0.065,8.9,190.1
902,902,lamb shank raw,912,61.2,26.3,25.1,4.9,0,0,84.3,0,303.9,0.3,304.7,0,0.6,0.033,0.002,1,28.2,3.1,0.7,0,0,1,0,36.3,0.5,7.8,108.9,0.056,807.4,1183.9,0.068,15.9,189.6
903,903,scrapple,60,3.9,1.3,1.7,0.5,4,0.063,2.3,0.052,13.9,0.1,17.7,0.2,0.091,0.032,0.011,0.049,0.6,0,0.03,0.7,0.075,0.039,0.057,2,0.024,0.5,3.7,0,21.5,44.7,0.017,0.3,13.63
904,904,chicken nuggets,61,4.1,0.7,1.5,1.3,3,0.039,3.2,0.2,8.6,0.1,9.3,0.015,0.011,0.041,0.064,0.049,0.054,1.2,0.2,0.095,0.1,0.01,0.2,0.058,2.2,0.091,0.2,4.8,0.023,54.4,50.2,0.009,10.792
905,905,ground lamb cooked,886,61.5,25.4,26,4.4,0,0,77.5,0,303.6,0.3,172.4,0,0.3,0.062,0.064,0.8,21,2.1,0.4,0,0.079,0.4,0.003,68.9,0.4,5.6,75.1,0.071,629.1,1061.1,0.024,14.6,213.5
906,906,lamb meat cooked,678,45,18.6,19.1,3.2,0,0,63.8,0,240,0.2,139.6,0,0.3,0.013,0.068,0.7,16.4,1.7,0.4,0,0,0,0,40,0.3,4.8,60,0.07,482.5,795,0.026,11.9,153.6
907,907,meat extender,275,2.6,0.4,0.6,1.5,33.7,0,33.5,15.4,0,0.041,6.6,0,0.6,0.2,0.065,0.8,19.4,1.3,1.2,0,0,0,0,179.5,0.3,10.6,190.1,0.2,562.3,1673.8,0.038,1.9,275.3
908,908,lamb leg raw,1043,77.4,33.7,31.8,6.1,0,0,81.2,0,313,0.3,291.8,0,0.6,0.055,0.042,1,28.4,3.1,0.7,0,0,1,0,40.8,0.5,7.5,104.3,0.09,771.1,1129.5,0.025,15.1,206.9
909,909,lamb loin cooked,202,14.8,6.3,6.2,1.1,0,0,16.1,0,64,0.089,33,0,0.034,0.003,0.014,0.2,4.5,0.4,0.013,0,0.024,0.087,0.062,12.8,0.068,1.2,15.4,0.09,125.4,209.3,0.039,2.2,44.9
910,910,chicken patty,172,11.7,2.2,5,2.9,7.7,0,8.9,0.2,25.8,0.3,30.5,0,0.067,0.063,0.072,0.042,2.9,0.7,0.1,0,0,0.8,0.082,11.4,0.056,0.6,14.4,0.2,124.8,156.6,0.014,0.6,40.5
911,911,lamb shank roasted,605,33.5,13.7,14.2,2.4,0,0,71,0,242.1,0.2,163.2,0,0.3,0.085,0.051,0.7,17.6,1.9,0.4,0,0,0.4,0,26.9,0.3,5.3,67.3,0.089,532.6,876.9,0.057,12.5,136.7
912,912,barbecue loaf,40,2,0.7,1,0.2,1.5,0,3.6,0,8.5,0.3,14.9,0,0.042,0.038,0.039,0.086,0.5,0.4,0.07,0,0.099,0,0,12.7,0.029,0.3,3.9,0.089,30.4,75.7,0.009,0.6,20.1
913,913,lamb sirloin cooked,765,54.2,22.9,22.8,3.9,0,0,64.5,0,254.1,0.2,141.8,0,0.3,0.086,0.086,0.7,17.3,1.8,0.4,0,0,0.3,0,28.8,0.3,5.2,57.6,0.028,479.5,788.6,0.089,10.8,152.7
914,914,poultry salad,26,1.8,0.4,0.4,0.8,1,0,1.5,0,3.9,0.079,8.6,0.084,0.066,0.093,0.037,0.081,0.2,0.011,0.009,0.1,0.063,0.3,0,1.3,0.072,0.097,1.3,0.049,4.3,23.8,0.024,0.1,5.781
915,915,ground lamb raw,80,6.6,2.9,2.7,0.5,0,0,4.7,0,20.7,0.05,16.8,0,0.021,0.012,0.01,0.055,1.7,0.2,0.022,0,0.028,0.044,0.06,4.5,0.099,0.4,5.9,0.017,44.4,62.8,0.07,1,16.2
916,916,lamb loin raw,88,7.5,3.3,3.1,0.6,0,0,4.6,0,20.9,0.003,16,0,0.088,0.003,0.065,0.061,1.8,0.2,0.074,0,0,0.042,0,4.2,0.049,0.5,5.9,0.027,43,60.6,0.023,0.7,16.8
917,917,lamb sirloin raw,1234,100.3,44.1,41.2,7.8,0,0,76.8,0,326.6,0.3,273.5,0,0.5,0.027,0.072,1,28.8,3.2,0.6,0,0,1,0,45.4,0.5,7.3,99.8,0.024,721.2,1047.8,0.056,14,229.8
918,918,sausage patty mcdonalds,115,11.2,3.6,4.7,1.4,0.4,0.1,4.3,0,20.9,0.2,11.7,0,0.008,0,0.025,0.01,1.3,0.2,0.077,0,0,0,0,6.5,0.017,0.3,4.5,0.038,39.6,75.8,0,0.4,22.7
919,919,lamb foreshank cooked,360,19.9,8.3,8.4,1.4,0,0,42,0,156.9,0.1,84.1,0,0.087,0.026,0.008,0.3,8.1,0.9,0.1,0,0.002,0.3,0.091,29.6,0.2,3.2,32.6,0.024,245.7,380.4,0.087,11.4,94.7
920,920,ham salad,97,7,2.3,3.2,1.2,4.8,0,3.9,0,16.7,0.5,28.2,0,0.2,0.084,0.039,0.006,0.9,0.1,0.047,0,0.012,0.8,0,3.6,0.065,0.3,4.5,0.083,54,67.5,0.059,0.5,19.6
921,921,lamb rib raw,1687,156,68.8,64.1,12.2,0,0,65.9,0,344.7,0.3,230.4,0,0.5,0.044,0.009,0.9,27.6,2.8,0.5,0,0,0.8,0,68,0.4,6.3,81.6,0.015,621.4,861.8,0.019,12.3,296.2
922,922,lamb shoulder raw,1198,97.3,42.1,39.9,7.8,0,0,75.2,0,326.6,0.3,278.5,0,0.5,0.035,0.07,1,25.7,3.1,0.6,0,0.015,1,0.041,72.6,0.4,6.8,95.3,0.023,716.7,1043.3,0.02,17.9,251.9
923,923,lupins raw,668,17.5,2.1,7.1,4.4,72.7,0,65.1,34,0,0.009,18.8,0,1.2,0.6,0,0.4,3.9,1.4,0.6,8.6,0,0,0,316.8,1.8,7.8,356.4,4.3,792,1823.4,0.09,8.6,522.5
924,924,mustard seeds ground,10,0.7,0.012,0.5,0.2,0.6,0.1,0.5,0.2,0,0.017,0.1,0,0.072,0.093,0,0.02,0.093,0.018,0,0.1,0,0.1,0.086,5.3,0.055,0.2,7.4,0.078,16.6,14.8,0.003,0.1,7.6
925,925,mixed nuts roasted,178,15.4,2,9.4,3.2,7.6,1.4,5.2,2.7,0,0.1,0.5,0,0.063,0.008,0,0.074,1.4,0.4,0.073,0.1,0,3.3,0.017,21,0.4,1.1,67.5,0.6,130.5,207.9,0.053,1.1,53.1
926,926,salat mix alestro,61,5.2,0.9,0.1,0.3,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6
927,927,chestnuts raw,309,3.3,0.6,1.1,1.3,66,0,3.5,11.7,0,0.02,70.5,0,0.3,0.03,0,0.2,1.7,0.7,0.5,62.4,0,0,0,39.2,0.6,1.5,46.4,1.4,134.9,751.1,0,0.8,187.6
928,928,pistachio nuts roasted,172,13.7,1.7,7.4,4,8.5,2.3,6.3,3.1,0,0.008,0.6,0,0,0.2,0.009,0,0.072,0.4,0.2,0.3,0.9,0,0.7,0.054,32.1,0.4,1.2,32.7,0.4,140.7,302.1,0.021,32.348
929,929,walnut,33,3.3,0.3,0.4,2.4,0.7,0.1,0.8,0.3,0,0.041,0.2,0,0.064,0.004,0,0.037,0.075,0.029,0.018,0.037,0,0.06,0.029,4.9,0.058,0.1,7.9,0.2,17.3,22.1,0.06,0.2,10.109
930,930,celery seeds,25,1.6,0.1,1,0.2,2.7,0.078,1.2,0.8,0,0.068,0.4,0,0.098,0.05,0,0.022,0.2,0,0.039,1.1,0,0.06,0,114.9,0.029,2.9,28.6,0.5,35.6,91,0.057,0.5,125.2
931,931,hickorynuts dried,788,77.2,8.4,39.1,26.3,21.9,0,15.3,7.7,0,0.053,3.2,0,1,0.042,0,0.2,1.1,2.1,0.2,2.4,0,0,0,73.2,0.9,2.5,207.6,5.5,403.2,523.2,0.038,5.2,200.2
932,932,spanish peanuts roasted,851,72.1,11.1,32.4,25,25.7,0,41.2,13.1,0,0.6,2.6,0,0.5,0.2,0,0.1,22,2,0.4,0,0,0,0,147,1,3.4,247,3.5,568.9,1140.7,0.083,2.9,302.5
933,933,woca seeds dried,102,0.3,0.025,0.044,0.059,22.6,0.1,2.2,5.4,0,0.048,2.6,0,0.029,0.092,0,0.042,1.2,0.4,0.3,0,0,10.1,0,7.6,0.041,0.4,24.3,0.3,64.8,156.5,0.021,1.8,38.5
934,934,pecans roasted,215,22.6,2.2,12.3,7.1,3.9,1.2,2.8,2.9,0,0.062,0.3,0,0.1,0.053,0,0.02,0.4,0.2,0.071,0.2,0,0.8,0,20.1,0.4,0.7,36.3,1.1,78.9,117.6,0.004,1.3,53.2
935,935,fennel seeds,7,0.3,0.008,0.2,0.065,1,0,0.3,0.8,0,0.097,0.2,0,0.021,0,0,0.092,0.1,0,0.045,0.4,0,0,0,23.9,0.051,0.4,7.7,0.1,9.7,33.9,0,0.042,27.1
936,936,chinese chestnuts roasted,68,0.3,0.027,0.2,0.073,14.8,0,1.3,0,0,0.052,11.4,0,0.036,0.1,0,0.037,0.4,0.2,0.1,10.9,0,0,0,5.4,0.1,0.4,25.5,0.5,28.9,135,0,0.3,33.1
937,937,watermelon seed kernels dried,602,51.2,10.6,8,30.3,16.5,0,30.6,0,0,0.1,5.5,0,0.2,0.038,0,0.2,3.8,0.4,0.032,0,0,0,0,58.3,0.7,7.9,556.2,1.7,815.4,699.8,0,11.1,164.5
938,938,macadamia nuts raw,38,4,0.6,3.1,0.059,0.7,0.2,0.4,0.5,0,0.011,0.011,0,0.032,0.061,0,0.042,0.1,0.066,0.035,0.062,0,0.058,0,4.5,0.009,0.2,6.8,0.2,9.9,19.3,0.064,0.034,10.387
939,939,pectin,163,0.2,0.052,0.093,0.076,45.2,0,0.2,4.3,0,0.1,4.4,0,0.042,0.025,0,0.021,0.017,0.023,0.063,0,0,0,0,3.5,0.2,1.4,0.5,0.094,1,3.5,0,0.2,54.8
940,940,black walnut dried,31,3,0.2,0.8,1.8,0.5,0.018,1.2,0.3,0,0.028,0.2,0,0.014,0.083,0,0.097,0.036,0.056,0.067,0.032,0,0.091,0.029,3.1,0.071,0.2,10.1,0.2,25.7,26.2,0.046,0.2,8.347
941,941,water chestnut canned,70,0.015,0.05,0.068,0.053,17.2,3.4,1.2,3.5,0,0.011,121,0,0.035,0.016,0,0.03,0.5,0.3,0.2,1.8,0,0.7,0.043,5.6,0.1,1.2,7,0.2,26.6,165.2,0.099,0.5,30.594
942,942,ginkgo nuts dried,98,0.6,0.1,0.2,0.2,20.5,0,2.9,0,0,0.045,3.5,0,0.1,0.054,0,0.01,3.3,0.4,0.2,8.3,0,0,0,5.7,0.2,0.5,15,0.059,76.1,282.4,0,0.2,38.5
943,943,virginia peanuts raw,822,71.2,9.3,36.9,21.5,24.1,5.8,36.8,12.4,0,0.008,10.1,0,1,0.3,0,0.2,18.1,2.6,0.5,0,0,9.6,0,129.9,1.6,3.7,249.7,2.5,554.8,1007.4,0.042,6.5,278.1
944,944,valencia peanuts roasted,177,15.4,2.4,6.9,5.3,4.9,0,8.1,2.7,0,0.004,0.6,0,0.052,0.003,0,0.068,4.3,0.4,0.072,0,0,0,0,16.2,0.3,0.5,48,0.5,95.7,183.6,0.046,0.9,47.8
945,945,nesfit diet cereal nestle,75,0,14.5,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
946,946,corn grits cooked,182,1.2,0.2,0.2,0.4,37.9,0.3,4.4,2.1,0,0.6,213.1,0,0.2,0.002,0,0.1,2.1,0.1,0.1,0,0,0.03,0,2.6,0,1.5,18,0.008,51.4,69.4,0.052,0.5,49.7
947,947,amaranth flakes,134,2.7,0.5,0.8,1,27,0.2,5.9,3.6,0,0.067,1.1,0,0.033,0.025,0,0,1,0,0.006,1,0,0.5,0.007,6.5,0.011,0.7,9.5,0,125.8,134.1,0.009,0.011,47.4
948,948,granola,293,14.6,2.4,6.6,4.7,32.3,11.9,8.2,5.3,0,0.01,3.5,0.008,0.3,0.017,0,0.2,1.6,0.9,0.2,0.7,0,6.7,0.035,45.6,0.4,2.4,100.8,2.4,258.6,323.4,0.087,2.5,109.142
949,949,muesli with fruit nuts,231,3.4,0.5,1.2,1.4,45.7,14.2,4.3,5.8,0,0.1,5.1,0.2,0.4,177.6,0.047,0.5,5.5,2.8,0.5,0,0.028,1.4,0.038,25.8,0.2,5.9,72,1.3,176.4,229.2,0.083,1.6,91.1
950,950,muesli master crumble,124,2.4,1,19.8,8.5,4.5,0.042,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3
951,951,bran flakes,131,0.8,0.2,0.1,0.5,32.2,7.4,4,7.3,0,0.2,1.4,0,0.3,0.5,0.4,0.011,0.6,6.7,0.3,0.7,0,0.09,0.3,0.025,17.6,0.3,11.2,91.6,1.4,179.6,213.2,0.083,45.358
952,952,nut cereal,245,5.9,1,3.9,0.5,46.2,17.2,4,3.6,0,0.3,2.6,0.2,0.5,0.3,0,0.6,6.5,0.3,0.7,10.7,0.002,0,0,75.6,0.2,10.3,39,1,106.8,134.4,0.066,3,156.5
953,953,corn flakes,108,0.3,0.098,0.071,0.018,24.6,2.2,1.7,0.8,0,0.2,0.9,0,0.3,1.3,0.026,0.056,0.5,5.9,0.022,0.5,18.2,0.011,0.011,0,0.6,0.083,5.4,2,0.06,9.2,30,0.077,27.947
